[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://mercuryo-card.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://ln.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://leaderboard.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://lending-pro.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://lothlorien.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://lending-pro.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://mchart.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://mchart.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://honey.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://mchart.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://mercuryo-card.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://lothlorien.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://ln.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://movement.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://movement.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://movement.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://pay.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://pulse.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://pulse.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://lothlorien.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://pay.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://reporting.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://reporting.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://pay.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://report.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://setting.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://report.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://report.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://setting.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://reporting.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://pulse.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://santiment.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://santiment.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://setting.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://static.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://santiment.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://staking.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://staking.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://staking.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://staging.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://staging.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://static.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://terminal.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://trading.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://tokensales.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://tokensales.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://affiliate.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://www.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://static.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://developers.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://trading.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://api.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://www.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://cs.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://blog.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://www.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://trading.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://api-pub.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://connect-social.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://terminal.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://honey.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://docs.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://leo.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://lothlorien.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] http://terminal.bitfinex.com:8080
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://leaderboard.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://cs.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://pay.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://ln.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://mercuryo-card.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://developers.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://movement.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://reporting.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://mchart.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://setting.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://lending-pro.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://lending-pro.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://santiment.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://kyc.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://report.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://staging.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://tokensales.bitfinex.com:8443
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://staging.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://staking.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://static.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://trading.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://terminal.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://tokensales.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://www.bitfinex.com
[2021-06-25 13:33:47] [dns-waf-detect:cloudflare] [dns] [info] https://pulse.bitfinex.com
[2021-06-25 13:39:39] [basic-cors-misconfig] [http] [info] https://developers.bitfinex.com
[2021-06-25 13:39:39] [basic-cors-misconfig] [http] [info] https://developers.bitfinex.com:8443
[2021-06-25 13:40:56] [wordpress-panel] [http] [info] https://blog.bitfinex.com/wp-login.php
[2021-06-25 13:41:05] [CVE-2017-5487] [http] [medium] https://blog.bitfinex.com/wp-json/wp/v2/users/
[2021-06-25 13:41:06] [CVE-2017-5487] [http] [medium] https://blog.bitfinex.com/?rest_route=/wp/v2/users/
[2021-06-25 13:41:18] [mx-service-detector:Google Apps] [dns] [info] http://bitfinex.com:8080
[2021-06-25 13:41:18] [mx-service-detector:Google Apps] [dns] [info] http://bitfinex.com
[2021-06-25 13:41:19] [mx-service-detector:Google Apps] [dns] [info] https://bitfinex.com
[2021-06-25 13:41:19] [mx-service-detector:Google Apps] [dns] [info] https://bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://affiliate.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://blog.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://connect-social.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://api-pub.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://cs.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://api-pub.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://developers.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://docs.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://api.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://api.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://affiliate.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://blog.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://docs.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://developers.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://leo.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://kyc.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://leaderboard.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://leo.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://kyc.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://connect-social.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://blog.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://honey.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://leaderboard.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://api.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://api-pub.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://cs.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://ln.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://lothlorien.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://ln.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://affiliate.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://docs.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://ln.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://mchart.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://connect-social.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://honey.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://honey.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://mercuryo-card.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://mercuryo-card.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://lending-pro.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://kyc.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://mchart.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://leo.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://leaderboard.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://lending-pro.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://pay.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://pulse.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://pay.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://movement.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://movement.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://lothlorien.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://report.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://pulse.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://lothlorien.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://mchart.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://reporting.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://report.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://santiment.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://santiment.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://staging.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://reporting.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://report.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://pulse.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://movement.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://setting.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://pay.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://staking.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://staging.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://staking.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://static.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://terminal.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://mercuryo-card.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://reporting.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://santiment.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:aws-route53] [dns] [info] http://support.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://trading.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://terminal.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://setting.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://www.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://trading.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://www.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://staking.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://static.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://affiliate.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://static.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://tokensales.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://blog.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://terminal.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://api-pub.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://setting.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:aws-route53] [dns] [info] http://support.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://tokensales.bitfinex.com:8080
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://trading.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] http://www.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://cs.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://developers.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://honey.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://leo.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://leaderboard.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://lending-pro.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://connect-social.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://mercuryo-card.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://lothlorien.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://docs.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://mchart.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://api.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://cs.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://developers.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://reporting.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://report.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://lending-pro.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://terminal.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://static.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:aws-route53] [dns] [info] https://support.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://staging.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://staging.bitfinex.com:8443
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://kyc.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://trading.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://ln.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://staking.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://setting.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://movement.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://www.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://pay.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://pulse.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://santiment.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://tokensales.bitfinex.com
[2021-06-25 13:42:58] [nameserver-detection:cloudflare] [dns] [info] https://tokensales.bitfinex.com:8443
[2021-06-25 13:44:49] [cname-service-detector:zendesk] [dns] [info] http://support.bitfinex.com
[2021-06-25 13:44:49] [cname-service-detector:zendesk] [dns] [info] http://support.bitfinex.com:8443
[2021-06-25 13:44:49] [cname-service-detector:zendesk] [dns] [info] https://support.bitfinex.com
